Dist Code,Year,State Code,State Name,Dist Name,Type,Area,Production,Yield
186,2013,4,Haryana,Rohtak,MAZE,1.0,3.0,3000.0
186,2013,4,Haryana,Rohtak,BARLEY,8.26,33.04,4000.0
186,2014,4,Haryana,Rohtak,RICE,164.26,398.78,2427.74
186,2014,4,Haryana,Rohtak,WHEAT,374.5,1363.53,3640.93
186,2014,4,Haryana,Rohtak,MAZE,2.0,4.0,2000.0
186,2014,4,Haryana,Rohtak,BARLEY,6.26,14.65,2340.26
186,2015,4,Haryana,Rohtak,RICE,188.46,471.78,2503.34
186,2015,4,Haryana,Rohtak,WHEAT,367.13,1511.38,4116.74
186,2015,4,Haryana,Rohtak,MAZE,0.4,1.0,2500.0
186,2015,4,Haryana,Rohtak,BARLEY,4.46,12.91,2894.62
186,2016,4,Haryana,Rohtak,RICE,192.71,439.52,2280.71
186,2016,4,Haryana,Rohtak,WHEAT,348.87,1802.33,5166.25
186,2016,4,Haryana,Rohtak,MAZE,0.7,15.0,21428.57
186,2016,4,Haryana,Rohtak,BARLEY,3.9,14.65,3752.56
186,2017,4,Haryana,Rohtak,RICE,197.13,502.65,2549.79
186,2017,4,Haryana,Rohtak,WHEAT,360.89,1733.25,4802.67
186,2017,4,Haryana,Rohtak,MAZE,0.8,4.0,5000.0
186,2017,4,Haryana,Rohtak,BARLEY,4.4,13.65,3099.46
189,2006,12,Uttar Pradesh,Saharanpur,RICE,59.67,128.35,2151.0
189,2006,12,Uttar Pradesh,Saharanpur,WHEAT,151.03,421.81,2792.89
189,2006,12,Uttar Pradesh,Saharanpur,MAZE,9.78,14.63,1495.91
189,2006,12,Uttar Pradesh,Saharanpur,BARLEY,0.34,0.46,1352.94
189,2007,12,Uttar Pradesh,Saharanpur,RICE,57.18,129.64,2267.23
189,2007,12,Uttar Pradesh,Saharanpur,WHEAT,152.1,426.7,2805.39
189,2007,12,Uttar Pradesh,Saharanpur,MAZE,9.07,11.46,1263.51
189,2007,12,Uttar Pradesh,Saharanpur,BARLEY,0.13,0.25,1923.08
189,2008,12,Uttar Pradesh,Saharanpur,RICE,66.74,148.24,2221.16
189,2008,12,Uttar Pradesh,Saharanpur,WHEAT,159.58,464.48,2910.64
189,2008,12,Uttar Pradesh,Saharanpur,MAZE,9.62,13.87,1441.79
189,2008,12,Uttar Pradesh,Saharanpur,BARLEY,0.08,0.19,2375.0
189,2009,12,Uttar Pradesh,Saharanpur,RICE,77.86,175.38,2252.5
189,2009,12,Uttar Pradesh,Saharanpur,WHEAT,161.46,474.8,2940.67
189,2009,12,Uttar Pradesh,Saharanpur,MAZE,8.76,9.54,1089.04
189,2009,12,Uttar Pradesh,Saharanpur,BARLEY,0.11,0.25,2272.73
189,2010,12,Uttar Pradesh,Saharanpur,RICE,73.61,150.25,2041.16
189,2010,12,Uttar Pradesh,Saharanpur,WHEAT,157.99,454.26,2875.25
189,2010,12,Uttar Pradesh,Saharanpur,MAZE,8.72,11.99,1375.0
189,2010,12,Uttar Pradesh,Saharanpur,BARLEY,0.07,0.15,2142.86
189,2011,12,Uttar Pradesh,Saharanpur,RICE,73.32,162.98,2222.86
189,2011,12,Uttar Pradesh,Saharanpur,WHEAT,156.17,514.9,3297.05
189,2011,12,Uttar Pradesh,Saharanpur,MAZE,8.57,12.17,1420.07
189,2011,12,Uttar Pradesh,Saharanpur,BARLEY,0.27,0.49,1814.81
189,2012,12,Uttar Pradesh,Saharanpur,RICE,67.62,172.1,2545.1
189,2012,12,Uttar Pradesh,Saharanpur,WHEAT,153.33,498.57,3251.61
189,2012,12,Uttar Pradesh,Saharanpur,MAZE,8.56,11.61,1356.31
189,2012,12,Uttar Pradesh,Saharanpur,BARLEY,0.04,0.1,2500.0
189,2013,12,Uttar Pradesh,Saharanpur,RICE,69.58,164.6,2365.62
189,2013,12,Uttar Pradesh,Saharanpur,WHEAT,153.12,497.07,3246.28
189,2013,12,Uttar Pradesh,Saharanpur,MAZE,7.78,9.64,1239.07
189,2013,12,Uttar Pradesh,Saharanpur,BARLEY,0.08,0.23,2875.0
189,2014,12,Uttar Pradesh,Saharanpur,RICE,75.58,184.64,2442.97
189,2014,12,Uttar Pradesh,Saharanpur,WHEAT,163.14,335.75,2058.05
189,2014,12,Uttar Pradesh,Saharanpur,MAZE,7.99,11.3,1414.27
189,2014,12,Uttar Pradesh,Saharanpur,BARLEY,0.02,0.04,2000.0
189,2015,12,Uttar Pradesh,Saharanpur,RICE,86.82,196.19,2259.73
189,2015,12,Uttar Pradesh,Saharanpur,WHEAT,158.87,513.21,3230.38
189,2015,12,Uttar Pradesh,Saharanpur,MAZE,7.78,12.68,1629.82
189,2015,12,Uttar Pradesh,Saharanpur,BARLEY,0.03,0.06,2000.0
189,2016,12,Uttar Pradesh,Saharanpur,RICE,72.43,172.65,2383.63
189,2016,12,Uttar Pradesh,Saharanpur,WHEAT,158.99,572.66,3601.9
189,2016,12,Uttar Pradesh,Saharanpur,MAZE,8.12,13.23,1628.99
189,2016,12,Uttar Pradesh,Saharanpur,BARLEY,0.09,0.25,2684.78
189,2017,12,Uttar Pradesh,Saharanpur,RICE,70.55,185.44,2628.49
189,2017,12,Uttar Pradesh,Saharanpur,WHEAT,156.61,588.92,3760.46
189,2017,12,Uttar Pradesh,Saharanpur,MAZE,8.17,13.38,1637.14
189,2017,12,Uttar Pradesh,Saharanpur,BARLEY,0.05,0.13,2680.85
190,2006,12,Uttar Pradesh,Muzaffarnagar,RICE,23.48,52.49,2235.52
190,2006,12,Uttar Pradesh,Muzaffarnagar,WHEAT,121.35,392.85,3237.33
190,2006,12,Uttar Pradesh,Muzaffarnagar,MAZE,0.22,0.31,1409.09
190,2006,12,Uttar Pradesh,Muzaffarnagar,BARLEY,0.39,0.86,2205.13
190,2007,12,Uttar Pradesh,Muzaffarnagar,RICE,21.03,52.37,2490.25
190,2007,12,Uttar Pradesh,Muzaffarnagar,WHEAT,120.0,395.3,3294.17
190,2007,12,Uttar Pradesh,Muzaffarnagar,MAZE,0.13,0.16,1230.77
190,2007,12,Uttar Pradesh,Muzaffarnagar,BARLEY,0.38,0.81,2131.58
190,2008,12,Uttar Pradesh,Muzaffarnagar,RICE,29.66,70.26,2368.85
190,2008,12,Uttar Pradesh,Muzaffarnagar,WHEAT,129.64,425.09,3279.0
190,2008,12,Uttar Pradesh,Muzaffarnagar,MAZE,0.13,0.18,1384.62
190,2008,12,Uttar Pradesh,Muzaffarnagar,BARLEY,0.33,0.8,2424.24
190,2009,12,Uttar Pradesh,Muzaffarnagar,RICE,37.16,96.76,2603.88
190,2009,12,Uttar Pradesh,Muzaffarnagar,WHEAT,138.57,476.81,3440.93
190,2009,12,Uttar Pradesh,Muzaffarnagar,MAZE,0.16,0.17,1062.5
190,2009,12,Uttar Pradesh,Muzaffarnagar,BARLEY,0.39,0.88,2256.41
190,2010,12,Uttar Pradesh,Muzaffarnagar,RICE,36.0,80.52,2236.67
190,2010,12,Uttar Pradesh,Muzaffarnagar,WHEAT,135.98,459.17,3376.75
190,2010,12,Uttar Pradesh,Muzaffarnagar,MAZE,0.13,0.18,1384.62
190,2010,12,Uttar Pradesh,Muzaffarnagar,BARLEY,0.28,0.73,2607.14
190,2011,12,Uttar Pradesh,Muzaffarnagar,RICE,35.44,83.2,2347.63
190,2011,12,Uttar Pradesh,Muzaffarnagar,WHEAT,134.63,529.33,3931.74
190,2011,12,Uttar Pradesh,Muzaffarnagar,MAZE,0.16,0.22,1375.0
190,2011,12,Uttar Pradesh,Muzaffarnagar,BARLEY,0.27,0.72,2666.67
190,2012,12,Uttar Pradesh,Muzaffarnagar,RICE,35.44,90.35,2549.38
190,2012,12,Uttar Pradesh,Muzaffarnagar,WHEAT,131.45,485.13,3690.6
190,2012,12,Uttar Pradesh,Muzaffarnagar,MAZE,0.09,0.14,1555.56
190,2012,12,Uttar Pradesh,Muzaffarnagar,BARLEY,0.3,0.81,2700.0
190,2013,12,Uttar Pradesh,Muzaffarnagar,RICE,30.84,78.09,2532.1
190,2013,12,Uttar Pradesh,Muzaffarnagar,WHEAT,121.63,452.83,3723.01
190,2013,12,Uttar Pradesh,Muzaffarnagar,MAZE,0.1,0.12,1200.0
190,2013,12,Uttar Pradesh,Muzaffarnagar,BARLEY,0.35,0.99,2828.57
190,2014,12,Uttar Pradesh,Muzaffarnagar,RICE,33.7,86.62,2570.33
190,2014,12,Uttar Pradesh,Muzaffarnagar,WHEAT,128.14,370.84,2894.02
190,2014,12,Uttar Pradesh,Muzaffarnagar,MAZE,0.11,0.15,1363.64
190,2014,12,Uttar Pradesh,Muzaffarnagar,BARLEY,0.24,0.43,1791.67
190,2015,12,Uttar Pradesh,Muzaffarnagar,RICE,34.15,86.71,2539.09
190,2015,12,Uttar Pradesh,Muzaffarnagar,WHEAT,136.38,513.21,3763.09
190,2015,12,Uttar Pradesh,Muzaffarnagar,MAZE,0.16,0.27,1687.5
190,2015,12,Uttar Pradesh,Muzaffarnagar,BARLEY,0.36,0.77,2138.89
190,2016,12,Uttar Pradesh,Muzaffarnagar,RICE,32.18,83.84,2605.58
190,2016,12,Uttar Pradesh,Muzaffarnagar,WHEAT,129.4,543.35,4199.1
190,2016,12,Uttar Pradesh,Muzaffarnagar,MAZE,0.12,0.18,1586.21
190,2016,12,Uttar Pradesh,Muzaffarnagar,BARLEY,0.27,0.74,2793.23
190,2017,12,Uttar Pradesh,Muzaffarnagar,RICE,32.93,93.32,2833.89
190,2017,12,Uttar Pradesh,Muzaffarnagar,WHEAT,135.26,569.23,4208.48
190,2017,12,Uttar Pradesh,Muzaffarnagar,MAZE,0.12,0.2,1647.54
190,2017,12,Uttar Pradesh,Muzaffarnagar,BARLEY,0.19,0.53,2844.92
191,2006,12,Uttar Pradesh,Meerut,RICE,50.9,113.85,2236.86
191,2006,12,Uttar Pradesh,Meerut,WHEAT,237.81,877.31,3689.09
191,2006,12,Uttar Pradesh,Meerut,MAZE,3.43,6.44,1877.11
191,2006,12,Uttar Pradesh,Meerut,BARLEY,2.61,9.58,3674.77
191,2007,12,Uttar Pradesh,Meerut,RICE,51.86,125.29,2415.89
191,2007,12,Uttar Pradesh,Meerut,WHEAT,236.72,827.67,3496.36
191,2007,12,Uttar Pradesh,Meerut,MAZE,3.22,6.23,1938.07
191,2007,12,Uttar Pradesh,Meerut,BARLEY,2.39,7.42,3105.43
191,2008,12,Uttar Pradesh,Meerut,RICE,59.47,134.22,2256.98
191,2008,12,Uttar Pradesh,Meerut,WHEAT,241.63,899.24,3721.51
191,2008,12,Uttar Pradesh,Meerut,MAZE,2.9,6.94,2391.89
191,2008,12,Uttar Pradesh,Meerut,BARLEY,2.3,8.28,3596.33
191,2009,12,Uttar Pradesh,Meerut,RICE,63.75,164.76,2584.26
191,2009,12,Uttar Pradesh,Meerut,WHEAT,244.3,880.05,3602.27
191,2009,12,Uttar Pradesh,Meerut,MAZE,2.9,5.43,1873.17
191,2009,12,Uttar Pradesh,Meerut,BARLEY,2.37,8.28,3488.24
191,2010,12,Uttar Pradesh,Meerut,RICE,65.39,150.13,2295.87
191,2010,12,Uttar Pradesh,Meerut,WHEAT,232.38,940.46,4047.15
191,2010,12,Uttar Pradesh,Meerut,MAZE,2.56,5.68,2217.77
191,2010,12,Uttar Pradesh,Meerut,BARLEY,1.85,6.26,3389.86
191,2011,12,Uttar Pradesh,Meerut,RICE,65.75,167.52,2547.97
191,2011,12,Uttar Pradesh,Meerut,WHEAT,231.57,979.94,4231.74
191,2011,12,Uttar Pradesh,Meerut,MAZE,2.27,4.79,2111.04
191,2011,12,Uttar Pradesh,Meerut,BARLEY,7.66,29.25,3820.28
191,2012,12,Uttar Pradesh,Meerut,RICE,49.51,144.26,2913.95
191,2012,12,Uttar Pradesh,Meerut,WHEAT,197.58,898.26,4546.2
191,2012,12,Uttar Pradesh,Meerut,MAZE,2.18,5.01,2301.83
191,2012,12,Uttar Pradesh,Meerut,BARLEY,2.58,6.85,2661.33
191,2013,12,Uttar Pradesh,Meerut,RICE,56.25,155.75,2769.01
191,2013,12,Uttar Pradesh,Meerut,WHEAT,222.91,972.08,4360.94
191,2013,12,Uttar Pradesh,Meerut,MAZE,2.24,5.38,2394.85
191,2013,12,Uttar Pradesh,Meerut,BARLEY,1.46,5.24,3591.61
191,2014,12,Uttar Pradesh,Meerut,RICE,60.99,173.28,2841.15
191,2014,12,Uttar Pradesh,Meerut,WHEAT,214.56,661.69,3084.02
191,2014,12,Uttar Pradesh,Meerut,MAZE,1.18,2.56,2172.13
191,2014,12,Uttar Pradesh,Meerut,BARLEY,1.1,3.31,3005.09
191,2015,12,Uttar Pradesh,Meerut,RICE,68.4,188.14,2750.77
191,2015,12,Uttar Pradesh,Meerut,WHEAT,216.44,846.34,3910.32
191,2015,12,Uttar Pradesh,Meerut,MAZE,1.8,3.16,1757.74
191,2015,12,Uttar Pradesh,Meerut,BARLEY,1.09,3.79,3472.99
191,2016,12,Uttar Pradesh,Meerut,RICE,55.67,142.49,2559.65
191,2016,12,Uttar Pradesh,Meerut,WHEAT,219.19,964.37,4399.81
191,2016,12,Uttar Pradesh,Meerut,MAZE,1.88,3.65,1941.37
191,2016,12,Uttar Pradesh,Meerut,BARLEY,1.72,5.99,3479.14
191,2017,12,Uttar Pradesh,Meerut,RICE,52.41,145.29,2772.12
191,2017,12,Uttar Pradesh,Meerut,WHEAT,219.37,932.17,4249.36
191,2017,12,Uttar Pradesh,Meerut,MAZE,1.76,4.08,2321.18
191,2017,12,Uttar Pradesh,Meerut,BARLEY,2.01,7.96,3960.25
192,2006,12,Uttar Pradesh,Buland Shahar,RICE,68.89,152.13,2208.21
192,2006,12,Uttar Pradesh,Buland Shahar,WHEAT,218.91,817.15,3732.85
192,2006,12,Uttar Pradesh,Buland Shahar,MAZE,56.43,105.37,1867.3
192,2006,12,Uttar Pradesh,Buland Shahar,BARLEY,9.1,32.92,3616.38
192,2007,12,Uttar Pradesh,Buland Shahar,RICE,70.21,160.48,2285.74
192,2007,12,Uttar Pradesh,Buland Shahar,WHEAT,219.58,779.56,3550.29
192,2007,12,Uttar Pradesh,Buland Shahar,MAZE,56.22,110.03,1956.94
192,2007,12,Uttar Pradesh,Buland Shahar,BARLEY,8.6,26.72,3106.75
192,2008,12,Uttar Pradesh,Buland Shahar,RICE,74.83,173.89,2323.77
192,2008,12,Uttar Pradesh,Buland Shahar,WHEAT,219.76,865.12,3936.71
192,2008,12,Uttar Pradesh,Buland Shahar,MAZE,55.28,119.56,2162.86
192,2008,12,Uttar Pradesh,Buland Shahar,BARLEY,8.47,30.43,3593.68
192,2009,12,Uttar Pradesh,Buland Shahar,RICE,90.6,209.3,2310.29
192,2009,12,Uttar Pradesh,Buland Shahar,WHEAT,222.22,819.28,3686.87
192,2009,12,Uttar Pradesh,Buland Shahar,MAZE,54.42,103.08,1894.11
192,2009,12,Uttar Pradesh,Buland Shahar,BARLEY,8.6,29.92,3480.56
192,2010,12,Uttar Pradesh,Buland Shahar,RICE,86.59,196.54,2269.81
192,2010,12,Uttar Pradesh,Buland Shahar,WHEAT,225.6,891.36,3950.99
192,2010,12,Uttar Pradesh,Buland Shahar,MAZE,54.4,112.98,2076.89
192,2010,12,Uttar Pradesh,Buland Shahar,BARLEY,7.52,25.52,3392.12
192,2011,12,Uttar Pradesh,Buland Shahar,RICE,99.69,239.59,2403.27
192,2011,12,Uttar Pradesh,Buland Shahar,WHEAT,223.58,941.05,4208.99
192,2011,12,Uttar Pradesh,Buland Shahar,MAZE,51.04,112.52,2204.5
192,2011,12,Uttar Pradesh,Buland Shahar,BARLEY,0.96,3.17,3289.63
192,2012,12,Uttar Pradesh,Buland Shahar,RICE,21.19,58.04,2738.59
192,2012,12,Uttar Pradesh,Buland Shahar,WHEAT,53.66,242.18,4513.63
192,2012,12,Uttar Pradesh,Buland Shahar,MAZE,45.66,107.69,2358.34
192,2012,12,Uttar Pradesh,Buland Shahar,BARLEY,6.22,16.59,2664.59
192,2013,12,Uttar Pradesh,Buland Shahar,RICE,105.21,277.84,2640.75
192,2013,12,Uttar Pradesh,Buland Shahar,WHEAT,216.94,899.48,4146.14
192,2013,12,Uttar Pradesh,Buland Shahar,MAZE,41.99,100.42,2391.89
192,2013,12,Uttar Pradesh,Buland Shahar,BARLEY,6.02,21.65,3595.72
192,2014,12,Uttar Pradesh,Buland Shahar,RICE,119.04,308.09,2588.11
192,2014,12,Uttar Pradesh,Buland Shahar,WHEAT,220.02,602.07,2736.36
192,2014,12,Uttar Pradesh,Buland Shahar,MAZE,40.65,94.34,2320.7
192,2014,12,Uttar Pradesh,Buland Shahar,BARLEY,3.16,9.49,3004.56
192,2015,12,Uttar Pradesh,Buland Shahar,RICE,116.05,311.97,2688.13
192,2015,12,Uttar Pradesh,Buland Shahar,WHEAT,222.76,855.31,3839.56
192,2015,12,Uttar Pradesh,Buland Shahar,MAZE,36.94,88.58,2397.77
192,2015,12,Uttar Pradesh,Buland Shahar,BARLEY,4.91,17.13,3489.71
192,2016,12,Uttar Pradesh,Buland Shahar,RICE,93.81,236.88,2525.21
192,2016,12,Uttar Pradesh,Buland Shahar,WHEAT,220.53,940.78,4266.06
192,2016,12,Uttar Pradesh,Buland Shahar,MAZE,48.65,112.76,2317.71
192,2016,12,Uttar Pradesh,Buland Shahar,BARLEY,6.24,21.71,3478.92
192,2017,12,Uttar Pradesh,Buland Shahar,RICE,102.1,304.58,2983.12
192,2017,12,Uttar Pradesh,Buland Shahar,WHEAT,215.96,968.16,4482.97
192,2017,12,Uttar Pradesh,Buland Shahar,MAZE,44.28,110.47,2494.89
192,2017,12,Uttar Pradesh,Buland Shahar,BARLEY,6.3,24.93,3959.96
194,2006,12,Uttar Pradesh,Aligarh,RICE,58.75,119.32,2030.98
194,2006,12,Uttar Pradesh,Aligarh,WHEAT,309.51,881.22,2847.15
194,2006,12,Uttar Pradesh,Aligarh,MAZE,30.7,49.58,1614.98
194,2006,12,Uttar Pradesh,Aligarh,BARLEY,19.11,52.54,2749.35
194,2007,12,Uttar Pradesh,Aligarh,RICE,59.46,118.6,1994.62
194,2007,12,Uttar Pradesh,Aligarh,WHEAT,307.36,975.07,3172.4
194,2007,12,Uttar Pradesh,Aligarh,MAZE,30.61,59.16,1932.7
194,2007,12,Uttar Pradesh,Aligarh,BARLEY,15.33,46.97,3063.93
194,2008,12,Uttar Pradesh,Aligarh,RICE,72.73,154.38,2122.65
194,2008,12,Uttar Pradesh,Aligarh,WHEAT,308.32,1003.09,3253.41
194,2008,12,Uttar Pradesh,Aligarh,MAZE,30.37,74.29,2446.16
194,2008,12,Uttar Pradesh,Aligarh,BARLEY,14.33,47.74,3331.47
194,2009,12,Uttar Pradesh,Aligarh,RICE,84.21,145.32,1725.69
194,2009,12,Uttar Pradesh,Aligarh,WHEAT,311.61,959.94,3080.58
194,2009,12,Uttar Pradesh,Aligarh,MAZE,26.93,49.76,1847.75
194,2009,12,Uttar Pradesh,Aligarh,BARLEY,10.9,32.12,2946.79
194,2010,12,Uttar Pradesh,Aligarh,RICE,81.9,162.33,1982.05
194,2010,12,Uttar Pradesh,Aligarh,WHEAT,310.34,1054.14,3396.73
194,2010,12,Uttar Pradesh,Aligarh,MAZE,25.54,50.91,1993.34
194,2010,12,Uttar Pradesh,Aligarh,BARLEY,10.19,30.13,2956.82
194,2011,12,Uttar Pradesh,Aligarh,RICE,106.14,229.88,2165.82
194,2011,12,Uttar Pradesh,Aligarh,WHEAT,302.27,1104.79,3654.98
194,2011,12,Uttar Pradesh,Aligarh,MAZE,21.02,42.7,2031.4
194,2011,12,Uttar Pradesh,Aligarh,BARLEY,11.81,41.4,3505.5
194,2012,12,Uttar Pradesh,Aligarh,RICE,39.59,96.75,2443.8
194,2012,12,Uttar Pradesh,Aligarh,WHEAT,153.7,551.16,3585.95
194,2012,12,Uttar Pradesh,Aligarh,MAZE,19.88,51.14,2572.43
194,2012,12,Uttar Pradesh,Aligarh,BARLEY,12.6,40.7,3230.16
194,2013,12,Uttar Pradesh,Aligarh,RICE,110.75,250.83,2264.83
194,2013,12,Uttar Pradesh,Aligarh,WHEAT,304.52,1120.18,3678.51
194,2013,12,Uttar Pradesh,Aligarh,MAZE,14.66,42.51,2899.73
194,2013,12,Uttar Pradesh,Aligarh,BARLEY,8.81,29.69,3370.03
194,2014,12,Uttar Pradesh,Aligarh,RICE,119.89,258.96,2159.98
194,2014,12,Uttar Pradesh,Aligarh,WHEAT,305.4,738.51,2418.17
194,2014,12,Uttar Pradesh,Aligarh,MAZE,18.46,39.19,2122.97
194,2014,12,Uttar Pradesh,Aligarh,BARLEY,10.25,25.63,2500.49
194,2015,12,Uttar Pradesh,Aligarh,RICE,113.81,257.09,2258.94
194,2015,12,Uttar Pradesh,Aligarh,WHEAT,292.48,975.22,3334.31
194,2015,12,Uttar Pradesh,Aligarh,MAZE,19.42,44.88,2311.02
194,2015,12,Uttar Pradesh,Aligarh,BARLEY,7.36,20.39,2770.38
194,2016,12,Uttar Pradesh,Aligarh,RICE,101.27,248.94,2458.22
194,2016,12,Uttar Pradesh,Aligarh,WHEAT,296.82,1188.1,4002.79
194,2016,12,Uttar Pradesh,Aligarh,MAZE,23.83,53.91,2262.15
194,2016,12,Uttar Pradesh,Aligarh,BARLEY,6.34,21.43,3380.34
194,2017,12,Uttar Pradesh,Aligarh,RICE,107.56,278.09,2585.37
194,2017,12,Uttar Pradesh,Aligarh,WHEAT,306.2,1273.52,4159.11
194,2017,12,Uttar Pradesh,Aligarh,MAZE,21.94,56.84,2590.54
194,2017,12,Uttar Pradesh,Aligarh,BARLEY,7.87,26.63,3386.4
195,2006,12,Uttar Pradesh,Mathura,RICE,39.12,84.24,2153.37
195,2006,12,Uttar Pradesh,Mathura,WHEAT,192.25,541.04,2814.25
195,2006,12,Uttar Pradesh,Mathura,MAZE,0.4,0.74,1850.0
195,2006,12,Uttar Pradesh,Mathura,BARLEY,8.73,21.52,2465.06
195,2007,12,Uttar Pradesh,Mathura,RICE,40.63,98.87,2433.42
195,2007,12,Uttar Pradesh,Mathura,WHEAT,191.31,699.77,3657.78
195,2007,12,Uttar Pradesh,Mathura,MAZE,0.21,0.39,1857.14
195,2007,12,Uttar Pradesh,Mathura,BARLEY,8.43,22.46,2664.29
195,2008,12,Uttar Pradesh,Mathura,RICE,42.81,113.18,2643.77
195,2008,12,Uttar Pradesh,Mathura,WHEAT,191.44,731.44,3820.73
195,2008,12,Uttar Pradesh,Mathura,MAZE,0.16,0.37,2312.5
195,2008,12,Uttar Pradesh,Mathura,BARLEY,8.22,25.1,3053.53
195,2009,12,Uttar Pradesh,Mathura,RICE,45.46,97.43,2143.2
195,2009,12,Uttar Pradesh,Mathura,WHEAT,192.15,619.83,3225.76
195,2009,12,Uttar Pradesh,Mathura,MAZE,0.09,0.15,1666.67
195,2009,12,Uttar Pradesh,Mathura,BARLEY,8.2,24.58,2997.56
195,2010,12,Uttar Pradesh,Mathura,RICE,42.27,90.07,2130.83
195,2010,12,Uttar Pradesh,Mathura,WHEAT,194.72,730.03,3749.13
195,2010,12,Uttar Pradesh,Mathura,MAZE,0.22,0.49,2227.27
195,2010,12,Uttar Pradesh,Mathura,BARLEY,5.29,17.43,3294.9
195,2011,12,Uttar Pradesh,Mathura,RICE,48.02,108.63,2262.18
195,2011,12,Uttar Pradesh,Mathura,WHEAT,196.3,723.89,3687.67
195,2011,12,Uttar Pradesh,Mathura,MAZE,0.19,0.47,2473.68
195,2011,12,Uttar Pradesh,Mathura,BARLEY,4.28,13.83,3231.31
195,2012,12,Uttar Pradesh,Mathura,RICE,19.3,54.73,2835.75
195,2012,12,Uttar Pradesh,Mathura,WHEAT,99.5,368.84,3706.93
195,2012,12,Uttar Pradesh,Mathura,MAZE,0.17,0.45,2647.06
195,2012,12,Uttar Pradesh,Mathura,BARLEY,4.42,14.37,3251.13
195,2013,12,Uttar Pradesh,Mathura,RICE,52.65,126.58,2404.18
195,2013,12,Uttar Pradesh,Mathura,WHEAT,194.36,677.55,3486.06
195,2013,12,Uttar Pradesh,Mathura,MAZE,0.15,0.39,2600.0
195,2013,12,Uttar Pradesh,Mathura,BARLEY,3.87,13.11,3387.6
195,2014,12,Uttar Pradesh,Mathura,RICE,49.4,114.76,2323.08
195,2014,12,Uttar Pradesh,Mathura,WHEAT,194.21,407.85,2100.05
195,2014,12,Uttar Pradesh,Mathura,MAZE,0.25,0.61,2440.0
195,2014,12,Uttar Pradesh,Mathura,BARLEY,4.71,8.68,1842.89
195,2015,12,Uttar Pradesh,Mathura,RICE,48.72,108.36,2224.14
195,2015,12,Uttar Pradesh,Mathura,WHEAT,178.83,617.51,3453.06
195,2015,12,Uttar Pradesh,Mathura,MAZE,0.2,0.53,2650.0
195,2015,12,Uttar Pradesh,Mathura,BARLEY,3.86,10.5,2720.21
195,2016,12,Uttar Pradesh,Mathura,RICE,47.92,110.88,2313.99
195,2016,12,Uttar Pradesh,Mathura,WHEAT,194.29,797.35,4104.0
195,2016,12,Uttar Pradesh,Mathura,MAZE,0.16,0.43,2751.59
195,2016,12,Uttar Pradesh,Mathura,BARLEY,4.11,14.04,3421.19
195,2017,12,Uttar Pradesh,Mathura,RICE,46.13,83.54,1811.0
195,2017,12,Uttar Pradesh,Mathura,WHEAT,200.42,704.48,3515.0
195,2017,12,Uttar Pradesh,Mathura,MAZE,0.15,0.42,2856.16
195,2017,12,Uttar Pradesh,Mathura,BARLEY,3.87,12.5,3233.89
196,2006,12,Uttar Pradesh,Agra,RICE,6.88,18.75,2726.17
196,2006,12,Uttar Pradesh,Agra,WHEAT,172.97,483.23,2793.74
196,2006,12,Uttar Pradesh,Agra,MAZE,2.82,6.54,2316.9
196,2006,12,Uttar Pradesh,Agra,BARLEY,11.76,30.05,2554.02
196,2007,12,Uttar Pradesh,Agra,RICE,6.86,19.09,2782.03
196,2007,12,Uttar Pradesh,Agra,WHEAT,172.82,549.39,3178.89
196,2007,12,Uttar Pradesh,Agra,MAZE,2.89,7.2,2491.7
196,2007,12,Uttar Pradesh,Agra,BARLEY,10.64,28.36,2664.57
196,2008,12,Uttar Pradesh,Agra,RICE,10.72,28.65,2673.14
196,2008,12,Uttar Pradesh,Agra,WHEAT,171.33,569.43,3323.67
196,2008,12,Uttar Pradesh,Agra,MAZE,3.2,8.43,2637.16
196,2008,12,Uttar Pradesh,Agra,BARLEY,10.34,31.56,3052.19
196,2009,12,Uttar Pradesh,Agra,RICE,11.26,27.05,2401.56
196,2009,12,Uttar Pradesh,Agra,WHEAT,172.08,553.83,3218.5
196,2009,12,Uttar Pradesh,Agra,MAZE,2.93,7.07,2412.03
196,2009,12,Uttar Pradesh,Agra,BARLEY,8.99,26.95,2997.75
196,2010,12,Uttar Pradesh,Agra,RICE,11.41,28.01,2453.39
196,2010,12,Uttar Pradesh,Agra,WHEAT,175.43,647.75,3692.45
196,2010,12,Uttar Pradesh,Agra,MAZE,2.91,6.94,2383.35
196,2010,12,Uttar Pradesh,Agra,BARLEY,9.62,31.74,3298.06
196,2011,12,Uttar Pradesh,Agra,RICE,12.25,33.03,2695.22
196,2011,12,Uttar Pradesh,Agra,WHEAT,171.6,667.77,3891.52
196,2011,12,Uttar Pradesh,Agra,MAZE,3.1,8.48,2738.97
196,2011,12,Uttar Pradesh,Agra,BARLEY,9.61,31.05,3231.59
196,2012,12,Uttar Pradesh,Agra,RICE,10.15,27.68,2726.38
196,2012,12,Uttar Pradesh,Agra,WHEAT,167.92,642.3,3825.01
196,2012,12,Uttar Pradesh,Agra,MAZE,3.16,8.1,2562.68
196,2012,12,Uttar Pradesh,Agra,BARLEY,8.6,27.98,3255.06
196,2013,12,Uttar Pradesh,Agra,RICE,16.03,42.66,2660.53
196,2013,12,Uttar Pradesh,Agra,WHEAT,165.16,608.95,3686.93
